지역코드,지역,조직코드,조직명,기관유형
4800000000,경상남도,0980,경남 합천군 대양면보건지소,보건지소
4800000000,경상남도,0981,경남 합천군 삼가면보건지소,보건지소
4700000000,경상북도,2500,영양군보건소,보건지소
4800000000,경상남도,2497,웅상보건지소,보건지소
4800000000,경상남도,0982,경남 합천군 덕곡면보건지소,보건지소
4800000000,경상남도,0983,경남 합천군 적중면보건지소,보건지소
4800000000,경상남도,0984,경남 합천군 묘산면보건지소,보건지소
4800000000,경상남도,0985,경남 합천군 용주면보건지소,보건지소
4800000000,경상남도,0986,경남 합천군 율곡면보건지소,보건지소
4800000000,경상남도,0987,경남 합천군 초계면보건지소,보건지소
4800000000,경상남도,0988,경남 합천군 가회면보건지소,보건지소
4800000000,경상남도,0989,경남 합천군 대병면보건지소,보건지소
4800000000,경상남도,0990,경남 합천군 쌍책면보건지소,보건지소
4800000000,경상남도,0991,경남 합천군 봉산면보건지소,보건지소
4800000000,경상남도,0992,경남 합천군 가야면보건지소,보건지소
4800000000,경상남도,1050,경남 고성군 상리면보건지소,보건지소
4800000000,경상남도,1051,경남 고성군 거류면보건지소,보건지소
4800000000,경상남도,1052,경남 고성군 영천통합보건지소,보건지소
4800000000,경상남도,1053,경남 고성군 대가면보건지소,보건지소
4800000000,경상남도,1054,경남 고성군 구만면보건지소,보건지소
4800000000,경상남도,1055,경남 고성군 하일면보건지소,보건지소
4800000000,경상남도,1056,경남 고성군 마암면보건지소,보건지소
4800000000,경상남도,1057,경남 고성군 삼산면보건지소,보건지소
4800000000,경상남도,1058,경남 고성군 회화면보건지소,보건지소
4800000000,경상남도,1059,경남 고성군 영현면보건지소,보건지소
4800000000,경상남도,1060,경남 고성군 하이면보건지소,보건지소
4800000000,경상남도,1061,경남 고성군 동해면보건지소,보건지소
4200000000,강원특별자치도,2344,강원 강릉시 구정보건지소,보건지소
4200000000,강원특별자치도,2342,강원 강릉시 동부도시보건지소,보건지소
4200000000,강원특별자치도,2345,강원 강릉시 사천보건지소,보건지소
4200000000,강원특별자치도,2343,강원 강릉시 성산보건지소,보건지소
4200000000,강원특별자치도,2347,강원 강릉시 옥계보건지소,보건지소
4200000000,강원특별자치도,2346,강원 강릉시 왕산보건지소,보건지소
4200000000,강원특별자치도,2348,강원 고성군 거진보건지소,보건지소
4200000000,강원특별자치도,2349,강원 고성군 죽왕보건지소,보건지소
4200000000,강원특별자치도,2351,강원 고성군 토성보건지소,보건지소
4200000000,강원특별자치도,2350,강원 고성군 현내보건지소,보건지소
4200000000,강원특별자치도,2354,강원 동해시 망상보건지소,보건지소
4200000000,강원특별자치도,2353,강원 동해시 묵호보건지소,보건지소
4200000000,강원특별자치도,2352,강원 동해시 삼화보건지소,보건지소
4200000000,강원특별자치도,2357,강원 삼척시 가곡보건지소,보건지소
4200000000,강원특별자치도,2360,강원 삼척시 근덕보건지소,보건지소
4200000000,강원특별자치도,2359,강원 삼척시 노곡보건지소,보건지소
4200000000,강원특별자치도,2358,강원 삼척시 미로보건지소,보건지소
4200000000,강원특별자치도,2355,강원 삼척시 신기보건지소,보건지소
4200000000,강원특별자치도,2356,강원 삼척시 하장보건지소,보건지소
4200000000,강원특별자치도,2362,강원 양구군 남면보건지소,보건지소
4200000000,강원특별자치도,2363,강원 양구군 동면보건지소,보건지소
4200000000,강원특별자치도,2361,강원 양구군 방산보건지소,보건지소
4200000000,강원특별자치도,2364,강원 양구군 해안보건지소,보건지소
4200000000,강원특별자치도,2365,강원 양양군 강현보건지소,보건지소
4200000000,강원특별자치도,2367,강원 양양군 서면보건지소,보건지소
4200000000,강원특별자치도,2368,강원 양양군 손양보건지소,보건지소
4200000000,강원특별자치도,2369,강원 양양군 현남보건지소,보건지소
4200000000,강원특별자치도,2366,강원 양양군 현북보건지소,보건지소
4200000000,강원특별자치도,2370,강원 영월군 김삿갓면보건지소,보건지소
4200000000,강원특별자치도,2375,강원 영월군 남면보건지소,보건지소
4200000000,강원특별자치도,2373,강원 영월군 덕포보건지소,보건지소
4200000000,강원특별자치도,2374,강원 영월군 북면보건지소,보건지소
4200000000,강원특별자치도,2377,강원 영월군 상동읍보건지소,보건지소
4200000000,강원특별자치도,2372,강원 영월군 주천통합보건지소,보건지소
4200000000,강원특별자치도,2371,강원 영월군 중동면보건지소,보건지소
4200000000,강원특별자치도,2376,강원 영월군 한반도면보건지소,보건지소
4200000000,강원특별자치도,2381,강원 원주시 귀래면보건지소,보건지소
4200000000,강원특별자치도,2378,강원 원주시 문막읍보건지소,보건지소
4200000000,강원특별자치도,2384,강원 원주시 부론면보건지소,보건지소
4200000000,강원특별자치도,2379,강원 원주시 소초면보건지소,보건지소
4200000000,강원특별자치도,2380,강원 원주시 신림면보건지소,보건지소
4200000000,강원특별자치도,2382,강원 원주시 지정면보건지소,보건지소
4200000000,강원특별자치도,2383,강원 원주시 판부면보건지소,보건지소
4200000000,강원특별자치도,2385,강원 원주시 호저면보건지소,보건지소
4200000000,강원특별자치도,2386,강원 원주시 흥업면보건지소,보건지소
4200000000,강원특별자치도,2391,강원 인제군 기린보건지소,보건지소
4200000000,강원특별자치도,2388,강원 인제군 남면보건지소,보건지소
4200000000,강원특별자치도,2390,강원 인제군 북면보건지소,보건지소
4200000000,강원특별자치도,2389,강원 인제군 상남보건지소,보건지소
4200000000,강원특별자치도,2387,강원 인제군 서화보건지소,보건지소
4200000000,강원특별자치도,2392,강원 정선군 고한사북보건지소,보건지소
4200000000,강원특별자치도,2395,강원 정선군 남면보건지소,보건지소
4200000000,강원특별자치도,2394,강원 정선군 북평보건지소,보건지소
4200000000,강원특별자치도,2393,강원 정선군 신동보건지소,보건지소
4200000000,강원특별자치도,2397,강원 정선군 여량면보건지소,보건지소
4200000000,강원특별자치도,2398,강원 정선군 임계보건지소,보건지소
4200000000,강원특별자치도,2396,강원 정선군 화암면보건지소,보건지소
4200000000,강원특별자치도,2399,강원 철원군 근남보건지소,보건지소
4200000000,강원특별자치도,2400,강원 철원군 김화보건지소,보건지소
4200000000,강원특별자치도,2402,강원 철원군 동송통합보건지소,보건지소
4200000000,강원특별자치도,2401,강원 철원군 서면보건지소,보건지소
4200000000,강원특별자치도,2406,강원 춘천시 남면보건지소,보건지소
4200000000,강원특별자치도,2403,강원 춘천시 남산면보건지소,보건지소
4200000000,강원특별자치도,2411,강원 춘천시 동내면보건지소,보건지소
4200000000,강원특별자치도,2407,강원 춘천시 동면보건지소,보건지소
4200000000,강원특별자치도,2410,강원 춘천시 동산면보건지소,보건지소
4200000000,강원특별자치도,2409,강원 춘천시 북산면보건지소,보건지소
4200000000,강원특별자치도,2408,강원 춘천시 사북면보건지소,보건지소
4200000000,강원특별자치도,2412,강원 춘천시 서면보건지소,보건지소
4200000000,강원특별자치도,2404,강원 춘천시 신동면보건지소,보건지소
4200000000,강원특별자치도,2405,강원 춘천시 신북읍보건지소,보건지소
4200000000,강원특별자치도,2413,강원 태백시 철암보건지소,보건지소
4200000000,강원특별자치도,2420,강원 평창군 대관령보건지소,보건지소
4200000000,강원특별자치도,2416,강원 평창군 대화보건지소,보건지소
4200000000,강원특별자치도,2414,강원 평창군 미탄보건지소,보건지소
4200000000,강원특별자치도,2415,강원 평창군 방림보건지소,보건지소
4200000000,강원특별자치도,2418,강원 평창군 봉평보건지소,보건지소
4200000000,강원특별자치도,2417,강원 평창군 용평보건지소,보건지소
4200000000,강원특별자치도,2419,강원 평창군 진부보건지소,보건지소
4200000000,강원특별자치도,2424,강원 화천군 간동보건지소,보건지소
4200000000,강원특별자치도,2421,강원 화천군 사내보건지소,보건지소
4200000000,강원특별자치도,2422,강원 화천군 상서보건지소,보건지소
4200000000,강원특별자치도,2423,강원 화천군 하남보건지소,보건지소
4200000000,강원특별자치도,2426,강원 횡성군 갑천보건지소,보건지소
4200000000,강원특별자치도,2431,강원 횡성군 강림보건지소,보건지소
4200000000,강원특별자치도,2430,강원 횡성군 공근보건지소,보건지소
4200000000,강원특별자치도,2429,강원 횡성군 둔내보건지소,보건지소
4200000000,강원특별자치도,2428,강원 횡성군 서원보건지소,보건지소
4200000000,강원특별자치도,2425,강원 횡성군 안흥보건지소,보건지소
4200000000,강원특별자치도,2432,강원 횡성군 우천보건지소,보건지소
4200000000,강원특별자치도,2427,강원 횡성군 청일보건지소,보건지소
1100000000,서울특별시,2042,테스트 보건지소,보건지소
1100000000,서울특별시,2501,관악구 보건지소,보건지소
1100000000,서울특별시,2546,관악구보건분소,보건지소
4600000000,전라남도,2517,전남 나주시 빛가람건강생활지원센터,보건지소
4400000000,충청남도,2545,충남 홍성군 내포보건지소,보건지소
4300000000,충청북도,2518,충북 충주시 산척보건지소,보건지소
4300000000,충청북도,2544,충북 충주시 살미보건지소,보건지소
4300000000,충청북도,2543,충북 충주시 앙성보건지소,보건지소
4200000000,강원특별자치도,2553,강원 강릉시 남부건강생활지원센터,보건지소
4800000000,경상남도,2552,경남 고성군 삼산면보건지소,보건지소
4300000000,충청북도,2555,금가보건지소,보건지소
3100000000,울산광역시,2549,남부통합보건지소,보건지소
4600000000,전라남도,2547,순천 연향건강생활지원센터,보건지소
4500000000,전북특별자치도,2556,장계건강생활지원센터,보건지소
5000000000,제주특별자치도,2551,제주 제주시 노형보건지소,보건지소
4100000000,경기도,2560,별내건강생활지원센터,보건지소
4100000000,경기도,2561,오남건강생활지원센터,보건지소
4600000000,전라남도,2562,전남 완도군 넙도보건지소,보건지소
2600000000,부산광역시,2558,정관보건지소,보건지소
2600000000,부산광역시,2557,정관보건지소,보건지소
4800000000,경상남도,2567,경남 김해시 주촌건강생활지원센터,보건지소
3100000000,울산광역시,2564,남부통합지소,보건지소
4200000000,강원특별자치도,2565,북방면건강생활지원센터,보건지소
4600000000,전라남도,2566,세지보건지소,보건지소
4600000000,전라남도,2568,test,보건지소
3100000000,울산광역시,2569,범서보건지소,보건지소
3100000000,울산광역시,2570,범서보건지소,보건지소
2800000000,인천광역시,2573,중구영종용유보건센터,보건지소
4800000000,경상남도,2572,진영읍보건지소,보건지소
4400000000,충청남도,2571,충남 예산군 내포보건지소,보건지소
3000000000,대전광역시,2574,동구보건지소,보건지소
4100000000,경기도,2579,경기 안산시 수암보건지소,보건지소
4800000000,경상남도,2580,경남 고성군 구만면보건지소,보건지소
4600000000,전라남도,2578,빛가람건강생활지원센터,보건지소
4400000000,충청남도,2577,성정건강생활지원센터,보건지소
4100000000,경기도,2581,안산서부건강생활지원센터,보건지소
2800000000,인천광역시,2575,효성건강생활지원센터,보건지소
4100000000,경기도,2584,경기 시흥시 중부건강생활지원센터,보건지소
4800000000,경상남도,2582,경남 김해시 동부건강생활지원센터,보건지소
4800000000,경상남도,2586,경남 창원시 진해동부건강생활지원센터,보건지소
4700000000,경상북도,2604,구미건강생활지원센터,보건지소
4100000000,경기도,2606,동부건강생활지원센터,보건지소
4100000000,경기도,2611,경기 김포시보건소 북부보건센터,보건지소
4100000000,경기도,2607,과천시건강생활지원센터,보건지소
4400000000,충청남도,2608,동부건강생활지원센터,보건지소
4600000000,전라남도,2609,순천 신대건강생활지원센터,보건지소
